date,open,high,low,close,volume,Name
2015-02-13,47.53,48.4,46.65,48.39,9895724,AAL
2016-11-28,46.64,46.885,45.66,46.5,7369639,AAL
2013-11-08,22.16,23.23,22.12,23.21,8462000,AAL
2016-05-05,33.28,33.52,32.73,32.805,11606138,AAL
2017-04-13,43.95,44.02,43.335,43.35,5504930,AAL
2014-01-31,33.44,34.08,33.0,33.55,12795698,AAL
2017-01-10,47.0,48.51,46.97,48.48,7483764,AAL
2014-03-07,39.17,39.29,38.11,39.02,10540431,AAL
2013-05-20,19.05,19.39,18.39,18.59,6055000,AAL
2016-04-08,38.7,38.72,38.12,38.5,6087408,AAL
2016-01-04,41.29,41.3501,40.3,40.91,12037151,AAL
2014-09-23,35.04,35.77,34.64,35.33,12149378,AAL
2016-05-06,32.67,33.15,32.19,33.03,12749112,AAL
2016-06-16,29.8,29.8,29.02,29.14,18236714,AAL
2015-03-17,52.63,54.18,52.5,53.69,41837891,AAL
2014-09-29,35.35,35.75,34.94,35.03,7492228,AAL
2013-11-25,24.45,24.53,24.0,24.24,9436600,AAL
2014-09-03,39.73,39.9,38.67,39.14,9997418,AAL
2016-10-03,36.46,37.75,36.33,37.7,8878923,AAL
2015-08-19,43.53,44.27,43.21,43.53,8373959,AAL
2015-05-20,47.56,47.56,42.97,43.06,51460347,AAL
2015-03-27,51.38,52.85,51.38,52.66,9003971,AAL
2015-06-10,40.21,41.213,39.7,40.43,15731942,AAL
2017-11-24,48.66,48.76,48.35,48.56,1352400,AAL
2015-03-16,49.77,50.45,49.45,50.22,10897774,AAL
2016-01-19,39.59,39.78,38.21,38.86,10505908,AAL
2017-06-29,49.28,49.685,48.82,49.62,6170117,AAL
2016-02-25,40.76,41.38,40.41,41.36,6936437,AAL
2017-03-17,42.0,42.214,41.6,41.72,10185798,AAL
2017-10-04,50.5,51.67,50.49,50.73,7454460,AAL
2014-10-01,34.72,34.94,33.85,34.39,19453289,AAL
2013-11-07,22.53,22.79,21.95,22.08,6393200,AAL
2015-05-28,42.25,42.5,41.77,41.97,9238835,AAL
2017-09-22,46.57,47.46,46.35,47.06,5342021,AAL
2017-02-09,45.07,46.599,44.94,46.3,7089902,AAL
2015-07-20,41.55,41.71,40.44,40.55,7645875,AAL
2014-09-24,35.47,36.34,35.18,36.12,8491863,AAL
2013-05-14,17.82,18.3,17.8,18.1,5989700,AAL
2014-10-29,40.07,40.4,39.245,39.94,15784094,AAL
2013-10-22,21.53,21.99,21.34,21.95,5208400,AAL
2015-09-25,40.93,41.03,39.92,40.24,7524947,AAL
2013-03-07,14.7,14.93,14.5,14.82,9125300,AAL
2014-03-24,36.25,36.86,36.03,36.8,6514506,AAL
2015-07-10,40.51,41.64,40.5,41.21,16451679,AAL
2017-06-19,49.13,49.72,48.815,49.66,4104267,AAL
2014-03-05,37.6,38.03,37.51,37.86,8793959,AAL
2017-05-15,45.7,46.99,45.69,46.68,5534522,AAL
2016-06-02,31.67,32.07,31.5799,31.67,6813295,AAL
2015-05-06,46.78,47.64,46.15,47.045,10116405,AAL
2017-12-04,50.1,51.47,49.65,49.93,7113822,AAL
2014-10-03,34.66,36.32,34.61,36.23,15081075,AAL
2015-06-18,39.8,40.22,39.61,39.975,10647022,AAL
2013-08-06,19.17,19.2,18.83,18.92,3350300,AAL
2017-08-09,49.74,49.92,49.23,49.4,5020809,AAL
2016-03-11,41.89,42.5,41.7,42.47,5701486,AAL
2016-10-27,39.45,40.18,39.26,39.91,6542122,AAL
2013-10-07,20.41,20.77,20.3,20.39,3837200,AAL
2016-06-27,26.85,26.85,24.85,25.27,23200027,AAL
2017-05-05,44.0,44.52,43.77,44.51,5462793,AAL
2014-08-29,39.1,39.35,38.36,38.881,6648785,AAL
2015-04-21,50.0,51.42,49.46,51.36,10850327,AAL
2014-03-11,38.65,39.26,37.95,38.08,11311219,AAL
2015-07-28,40.18,41.38,40.18,41.17,8186041,AAL
2017-09-07,44.19,44.625,43.5347,43.84,5095010,AAL
2013-02-20,14.17,14.26,13.15,13.33,14725200,AAL
2015-04-28,51.7,51.82,50.01,51.19,9235688,AAL
2015-10-06,39.95,40.37,38.08,38.13,13031992,AAL
2014-08-25,40.23,40.28,39.4,39.42,7075596,AAL
2015-02-03,47.3,48.16,46.55,47.5,16678900,AAL
2013-07-03,16.06,16.8,16.04,16.75,2625800,AAL
2014-06-16,39.68,41.29,39.67,41.06,13634011,AAL
2013-10-04,20.31,20.75,20.31,20.53,6492900,AAL
2016-12-06,46.16,46.55,45.92,46.43,5334516,AAL
2017-05-25,46.99,48.12,46.82,48.02,5441804,AAL
2013-07-12,17.36,17.85,17.35,17.56,3947100,AAL
2015-04-22,51.4,51.54,50.4,51.4,7333255,AAL
2013-03-18,15.8,16.33,15.71,16.29,6514100,AAL
2015-08-27,39.17,39.45,37.97,39.03,13793641,AAL
2014-10-10,31.55,32.25,29.78,30.78,31018666,AAL
2016-09-13,38.12,38.31,37.22,37.37,9330297,AAL
2014-04-29,35.2,35.65,34.97,35.51,8994998,AAL
2017-08-08,50.68,50.78,49.89,50.0,4274416,AAL
2016-05-04,34.17,34.3,33.0,33.21,13412403,AAL
2015-05-29,41.68,42.6,41.32,42.37,13236123,AAL
2016-08-17,36.68,36.75,36.19,36.6,8002043,AAL
2015-12-09,44.3,45.19,43.19,43.65,8001019,AAL
2015-08-04,42.15,42.77,41.88,42.74,13354267,AAL
2013-12-27,25.95,26.1,24.91,24.94,13227018,AAL
2015-04-24,51.98,53.47,51.49,52.705,20248074,AAL
2016-03-17,42.31,42.31,41.82,42.1,5960628,AAL
2014-12-24,50.66,51.69,50.35,51.43,5961395,AAL
2014-08-14,38.5,39.61,38.46,39.57,10132481,AAL
2017-07-26,50.63,51.165,50.01,51.01,4776112,AAL
2015-03-13,48.75,49.49,48.28,49.22,9187991,AAL
2013-05-03,17.02,17.19,16.89,17.02,6451900,AAL
2015-09-22,42.77,43.08,40.92,41.19,12483661,AAL
2016-08-29,36.13,36.41,36.05,36.17,4760672,AAL
2016-01-27,40.15,40.87,39.48,39.69,10185956,AAL
2015-09-21,43.72,44.005,42.88,43.23,6687215,AAL
2015-10-07,38.41,39.41,37.76,39.31,10513746,AAL
2017-11-20,47.33,47.88,47.12,47.69,2436018,AAL
2014-12-17,48.26,49.49,46.05,48.8,24779800,AAL
2016-04-06,39.07,39.07,38.34,38.9,5649968,AAL
2014-03-06,38.28,39.325,38.28,38.81,14008414,AAL
2015-04-08,47.8,49.0865,47.73,48.74,11180048,AAL
2013-12-03,22.99,22.99,22.01,22.39,17623800,AAL
2016-10-26,38.57,40.26,38.21,39.32,10112314,AAL
2015-09-18,43.43,44.03,43.275,43.49,12446861,AAL
2015-02-12,46.75,48.5,46.4,47.88,9542801,AAL
2013-02-22,13.57,13.6,13.21,13.57,6071400,AAL
2015-03-11,46.9,47.89,46.58,47.39,6630302,AAL
2013-08-15,15.97,16.16,15.65,15.72,10372800,AAL
2014-02-07,34.81,35.7,34.65,35.67,15411777,AAL
2013-08-01,19.44,19.59,19.24,19.38,7989100,AAL
2017-05-12,46.26,46.44,45.73,45.83,3888691,AAL
2014-06-25,42.9,44.0,42.3,43.91,10944639,AAL
2016-07-06,27.76,28.4,27.12,28.35,18757538,AAL
2014-06-17,41.08,42.19,40.76,41.87,12527641,AAL
2016-06-20,29.75,30.39,29.64,29.71,8359297,AAL
2015-10-30,45.77,46.77,45.71,46.22,8589743,AAL
2013-12-17,26.47,26.59,25.9501,26.1,11413199,AAL
2015-04-14,47.49,47.78,46.88,47.42,9878409,AAL
2014-05-02,36.27,36.715,36.06,36.49,6987195,AAL
2017-05-26,47.79,48.82,47.7294,48.74,5979329,AAL
2016-10-06,37.83,38.22,37.57,38.17,5160788,AAL
2015-03-19,54.57,55.24,54.45,55.19,18897709,AAL
2015-12-30,43.64,43.64,42.46,42.8,5463608,AAL
2013-08-13,18.86,18.95,16.29,16.36,78591200,AAL
2013-06-05,17.15,17.62,16.85,16.95,11852000,AAL
2017-09-06,43.09,44.68,42.6066,44.31,8796667,AAL
2016-06-23,30.25,30.49,29.77,30.33,9139949,AAL
2013-07-23,18.33,18.34,17.85,18.05,4893700,AAL
2016-02-11,36.47,37.2199,36.17,36.49,8096032,AAL
2016-12-02,46.09,46.86,45.91,46.1,6505099,AAL
2014-06-09,44.0,44.43,43.07,43.59,11689566,AAL
2016-07-27,36.5,36.6,35.9,36.2,6671186,AAL
2014-10-06,36.31,36.5,34.86,34.93,12794164,AAL
2015-04-15,48.0,48.72,47.67,47.75,9846675,AAL
2016-06-08,32.63,32.97,32.22,32.51,8173130,AAL
2013-08-09,18.91,19.08,18.56,18.6,4720600,AAL
2015-07-15,41.39,42.22,40.39,41.54,17922765,AAL
2013-07-18,18.7,18.93,18.31,18.42,8434200,AAL
2014-11-20,43.65,44.72,43.2,44.16,9431411,AAL
2015-05-05,48.21,48.71,46.9,47.005,11384951,AAL
2014-11-07,43.14,43.49,42.63,43.2,9022642,AAL
